,State,Number_feature,Time_Step,number_layers,number_hiddinen_nodes,MAE,RMSE,R2_Score
25,Maharashtra,2,15,1,1,0.35089820623397827,0.3642047710509975,-6.313096973442274
26,Maharashtra,2,15,1,5,0.24099639058113098,0.2502029012799238,-2.451395631480856
27,Maharashtra,2,15,1,8,0.17362050712108612,0.17602358114764852,-0.7082511770904574
28,Maharashtra,2,15,1,16,0.11600534617900848,0.11691706766025561,0.24635660815455618
29,Maharashtra,2,15,1,32,0.13974209129810333,0.14032032200350414,-0.08555343263309556
30,Maharashtra,3,5,1,1,0.5663079023361206,0.5899547952371256,-11.241161137235602
31,Maharashtra,3,5,1,5,0.21507352590560913,0.22478605039019156,-0.7771490636609959
32,Maharashtra,3,5,1,8,0.25706154108047485,0.2662337144384199,-1.4929368949373725
33,Maharashtra,3,5,1,16,0.19992229342460632,0.2056484828746473,-0.4874287622662732
34,Maharashtra,3,5,1,32,0.16263490915298462,0.16644721870073897,0.025597760499768474
35,Maharashtra,3,7,1,1,0.20670457184314728,0.20962621933247494,-0.6719874907700691
36,Maharashtra,3,7,1,5,0.23755940794944763,0.2511067034472625,-1.399155952794814
37,Maharashtra,3,7,1,8,0.19524449110031128,0.19873903523195316,-0.502824336353217
38,Maharashtra,3,7,1,16,0.1622849553823471,0.16422631963130557,-0.02618894123942095
39,Maharashtra,3,7,1,32,0.09794678539037704,0.1022171735624496,0.6024520187469893
40,Maharashtra,3,15,1,1,0.20055627822875977,0.21008054298493226,-1.4332219932190928
41,Maharashtra,3,15,1,5,0.23618197441101074,0.23931684738837067,-2.157596129257327
42,Maharashtra,3,15,1,8,0.23611335456371307,0.23861335842446377,-2.1390599859474757
43,Maharashtra,3,15,1,16,0.18329951167106628,0.18510197958748092,-0.889001077573079
44,Maharashtra,3,15,1,32,0.20180952548980713,0.20385461679687342,-1.2911376107147299
45,Maharashtra,4,5,1,1,0.2145892232656479,0.22095054497577146,-0.7170199004251496
46,Maharashtra,4,5,1,5,0.21413713693618774,0.21686220473490864,-0.6540660211519456
