,State,Number_feature,Time_Step,number_layers,number_hiddinen_nodes,MAE,RMSE,R2_Score
41,Maharashtra,3,15,1,5,0.2248999923467636,0.22585084561921642,-2.7369141252793634
42,Maharashtra,3,15,1,8,0.23818615078926086,0.23946304860795703,-3.200942201369161
43,Maharashtra,3,15,1,16,0.18002764880657196,0.18109729475381595,-1.4026667158643065
44,Maharashtra,3,15,1,32,0.19846117496490479,0.19951377789167177,-1.9161876934368154
45,Maharashtra,4,5,1,1,0.3537645936012268,0.3755639127799023,-5.114500660317642
46,Maharashtra,4,5,1,5,0.23410600423812866,0.24493665239937445,-1.6007635468495738
47,Maharashtra,4,5,1,8,0.22024622559547424,0.22636201637029343,-1.2212654646938983
48,Maharashtra,4,5,1,16,0.14828012883663177,0.15077277342534795,0.01453969026523616
49,Maharashtra,4,5,1,32,0.08416581898927689,0.08590151564446252,0.680114205722695
50,Maharashtra,4,7,1,1,0.10741757601499557,0.1264189043890041,0.23968741611174882
51,Maharashtra,4,7,1,5,0.1326531171798706,0.15031773795004907,-0.07495077560140184
52,Maharashtra,4,7,1,8,0.22134459018707275,0.2263411887957638,-1.4372227631418766
53,Maharashtra,4,7,1,16,0.05683528259396553,0.06059738521100966,0.8253068430782033
54,Maharashtra,4,7,1,32,0.06275484710931778,0.06481877558406715,0.8001198094833647
55,Maharashtra,4,15,1,1,0.19708023965358734,0.2157100810249178,-2.4088707052318696
56,Maharashtra,4,15,1,5,0.2179504632949829,0.23192403673257947,-2.940589377570594
57,Maharashtra,4,15,1,8,0.1010281965136528,0.10464240800432997,0.1977954365445559
58,Maharashtra,4,15,1,16,0.0531684011220932,0.06048084704196972,0.7320181744034866
59,Maharashtra,4,15,1,32,0.052046213299036026,0.058950680146427084,0.7454064921349421
60,Maharashtra,5,5,1,1,0.3876282274723053,0.3911901010419824,-5.633901264037965
61,Maharashtra,5,5,1,5,0.18152783811092377,0.19241285331600455,-0.6049497640988906
62,Maharashtra,5,5,1,8,0.1906067430973053,0.21259038209188996,-0.9592079483491975
63,Maharashtra,5,5,1,16,0.11742518842220306,0.13091062140160892,0.25707820715842966
64,Maharashtra,5,5,1,32,0.16096650063991547,0.17055829121347665,-0.2610693793063741
65,Maharashtra,5,7,1,1,0.05311877280473709,0.05627200810384439,0.8493556121551471
66,Maharashtra,5,7,1,5,0.15804770588874817,0.1791392961561757,-0.526686494609202
67,Maharashtra,5,7,1,8,0.1245526373386383,0.14448473155968886,0.006856330124262566
68,Maharashtra,5,7,1,16,0.13538774847984314,0.14076377061555462,0.05735118099380454
69,Maharashtra,5,7,1,32,0.14382149279117584,0.1525709463248252,-0.10741848833537015
70,Maharashtra,5,15,1,1,0.1854652762413025,0.18918937335364389,-1.6221839962566076
71,Maharashtra,5,15,1,5,0.20595642924308777,0.22406791438393567,-2.6781464443540477
72,Maharashtra,5,15,1,8,0.1238454058766365,0.14182420525004558,-0.47356870429179065
73,Maharashtra,5,15,1,16,0.10025341808795929,0.10614976186691917,0.17451790538350442
74,Maharashtra,5,15,1,32,0.15728215873241425,0.17569770417050096,-1.2615275371787198
75,Maharashtra,6,5,1,1,0.2868487238883972,0.29074665415176154,-2.66456783111968
76,Maharashtra,6,5,1,5,0.22320184111595154,0.24315088688341352,-1.56297890590477
77,Maharashtra,6,5,1,8,0.10811703652143478,0.12880441226491365,0.28079156191496923
78,Maharashtra,6,5,1,16,0.14314451813697815,0.1514268080903989,0.005971490772137322
79,Maharashtra,6,5,1,32,0.15532471239566803,0.16090115164486288,-0.12230677965848091
80,Maharashtra,6,7,1,1,0.3257508873939514,0.3272043891999994,-4.093383047353151
81,Maharashtra,6,7,1,5,0.22970567643642426,0.24570838334319864,-1.8721565339831332
82,Maharashtra,6,7,1,8,0.09921753406524658,0.11365494667582406,0.3854676152181734
83,Maharashtra,6,7,1,16,0.13251222670078278,0.15377184110864334,-0.12492027330379019
84,Maharashtra,6,7,1,32,0.18105493485927582,0.19204453679204583,-0.7545752732303765
85,Maharashtra,6,15,1,1,0.32650843262672424,0.32705987898849614,-6.836537816603672
86,Maharashtra,6,15,1,5,0.21252495050430298,0.2242906548180015,-2.685463007265167
87,Maharashtra,6,15,1,8,0.12779752910137177,0.1424845166118331,-0.48732203956832976
88,Maharashtra,6,15,1,16,0.12214989960193634,0.12978590311333527,-0.23402699202038324
89,Maharashtra,6,15,1,32,0.10920010507106781,0.11718175794520955,-0.005980622751081022
90,Karnataka,1,5,1,1,0.09153662621974945,0.10664309928454961,0.7922865623652231
91,Karnataka,1,5,1,5,0.42256271839141846,0.4675163566053518,-2.9920199517893096
92,Karnataka,1,5,1,8,0.1549028754234314,0.1812274705104591,0.4001438598309166
93,Karnataka,1,5,1,16,0.07035952061414719,0.0800413186689441,0.8829887694793191
94,Karnataka,1,5,1,32,0.08004236966371536,0.09212355618594176,0.8449968770870471
95,Karnataka,1,7,1,1,0.4255450367927551,0.4729496226682165,-3.2459689123702207
96,Karnataka,1,7,1,5,0.23063352704048157,0.2621262921532038,-0.3042722080060103
97,Karnataka,1,7,1,8,0.13823695480823517,0.16244656183909648,0.49908025497531083
98,Karnataka,1,7,1,16,0.11076957732439041,0.12744421243318524,0.6916902039709402
99,Karnataka,1,7,1,32,0.10385715216398239,0.11848084885678783,0.7335330455475653
100,Karnataka,1,15,1,1,0.42865005135536194,0.4650765645407731,-4.074741279167939
101,Karnataka,1,15,1,5,0.19470159709453583,0.21235245743639397,-0.05798511358746827
102,Karnataka,1,15,1,8,0.19581840932369232,0.21396063587642294,-0.07407022133492736
103,Karnataka,1,15,1,16,0.1467074155807495,0.1568225681502077,0.4229917233657601
104,Karnataka,1,15,1,32,0.14205697178840637,0.1508042789819889,0.46642892469233543
105,Karnataka,2,5,1,1,0.33405712246894836,0.3962787414379933,-1.8681416506846427
106,Karnataka,2,5,1,5,0.21051454544067383,0.24761320486144126,-0.11981599313142621
107,Karnataka,2,5,1,8,0.19264450669288635,0.21783392540843455,0.13333734942852526
108,Karnataka,2,5,1,16,0.16315695643424988,0.18319558532751792,0.3870443454647928
109,Karnataka,2,5,1,32,0.10548478364944458,0.11828171571214069,0.7444744704144446
110,Karnataka,2,7,1,1,0.3753822445869446,0.44191953472403517,-2.7070926618811604
111,Karnataka,2,7,1,5,0.22122429311275482,0.2487806295821532,-0.17484401298606844
112,Karnataka,2,7,1,8,0.19789840281009674,0.22601577959210317,0.030328643558669155
113,Karnataka,2,7,1,16,0.17580968141555786,0.19865282871216022,0.25090550048432525
114,Karnataka,2,7,1,32,0.13148701190948486,0.148419931275527,0.5818505800889715
115,Karnataka,2,15,1,1,0.3960624039173126,0.4419295492049121,-3.5821683853148834
116,Karnataka,2,15,1,5,0.18518294394016266,0.19734337662444806,0.08628653829559152
117,Karnataka,2,15,1,8,0.24992728233337402,0.2694014499317663,-0.7028047418953596
118,Karnataka,2,15,1,16,0.21970461308956146,0.23569119746621606,-0.30332196029437974
119,Karnataka,2,15,1,32,0.16053391993045807,0.17001306892922755,0.3218440222308133
120,Karnataka,3,5,1,1,0.478797048330307,0.5516066892823418,-4.5572269334788515
121,Karnataka,3,5,1,5,0.16540783643722534,0.1801402359302378,0.407319657858234
122,Karnataka,3,5,1,8,0.1865265667438507,0.21311718146114633,0.17046261943639318
123,Karnataka,3,5,1,16,0.1691216081380844,0.1903225230410437,0.3384244931718239
124,Karnataka,3,5,1,32,0.1577140837907791,0.17957327155877664,0.41104456029719216
125,Karnataka,3,7,1,1,0.27589553594589233,0.31962635238564246,-0.939243090632508
126,Karnataka,3,7,1,5,0.1466778665781021,0.16374793436298188,0.49102230443527184
127,Karnataka,3,7,1,8,0.20111824572086334,0.22075952805059296,0.07490569739149577
128,Karnataka,3,7,1,16,0.13254696130752563,0.1468102327555803,0.5908714373556072
129,Karnataka,3,7,1,32,0.14325343072414398,0.15850607980986978,0.5230871812197802
